Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),albite,anorthite,sanidine
1,1190.61,0.250,-9.389,0.1447,2.6699,48.3204,0.0000,33.1934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.1100,2.3653,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.515,-1.999,0.353,0.054,0.178,0.209782,0.789580,0.000638
2,1189.61,0.250,-9.401,0.3541,2.6697,48.3521,0.0000,33.1721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0850,2.3798,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.154,-4.892,0.863,0.133,0.436,0.211057,0.788298,0.000644
3,1188.61,0.250,-9.412,0.9621,2.6695,48.3894,0.0000,33.1469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0555,2.3970,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.720,-13.293,2.344,0.360,1.185,0.212561,0.786784,0.000655
4,1187.61,0.250,-9.424,0.6078,2.6693,48.4234,0.0000,33.1240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0287,2.4126,0.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.560,-8.398,1.480,0.228,0.749,0.213930,0.785407,0.000663
5,1186.61,0.250,-9.435,0.5954,2.6690,48.4572,0.0000,33.1012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0020,2.4282,0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.343,-8.227,1.450,0.223,0.733,0.215294,0.784035,0.000671
6,1185.61,0.250,-9.446,0.5833,2.6688,48.4909,0.0000,33.0784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9754,2.4437,0.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.133,-8.061,1.420,0.219,0.718,0.216651,0.782670,0.000680
7,1184.61,0.250,-9.458,0.5716,2.6686,48.5244,0.0000,33.0558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9489,2.4591,0.0118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.928,-7.900,1.391,0.214,0.704,0.218002,0.781311,0.000688
8,1183.61,0.250,-9.469,0.5603,2.6684,48.5578,0.0000,33.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9225,2.4745,0.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.730,-7.744,1.363,0.210,0.690,0.219346,0.779957,0.000696
9,1182.61,0.250,-9.481,0.9431,2.6677,48.6541,0.0000,32.9684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8465,2.5188,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.376,-13.036,2.295,0.354,1.161,0.223224,0.776058,0.000718
10,1181.61,0.250,-9.493,0.5184,2.6673,48.7092,0.0000,32.9312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8030,2.5441,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.000,-7.165,1.261,0.194,0.638,0.225442,0.773828,0.000730
11,1180.61,0.250,-9.504,0.5060,2.6669,48.7643,0.0000,32.8940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.7594,2.5695,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.784,-6.995,1.231,0.190,0.623,0.227661,0.771597,0.000742
12,1179.61,0.250,-9.516,0.4942,2.6665,48.8194,0.0000,32.8569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.7159,2.5949,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.578,-6.832,1.202,0.185,0.608,0.229879,0.769366,0.000755
13,1178.61,0.250,-9.527,0.4829,2.6662,48.8746,0.0000,32.8197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6723,2.6203,0.0132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.381,-6.676,1.174,0.181,0.594,0.232098,0.767134,0.000767
14,1177.61,0.250,-9.539,0.4721,2.6658,48.9297,0.0000,32.7824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6288,2.6457,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.192,-6.527,1.148,0.177,0.581,0.234318,0.764903,0.000780
15,1176.61,0.250,-9.550,0.8977,2.6655,48.9726,0.0000,32.7536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.5949,2.6653,0.0136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.575,-12.412,2.182,0.337,1.105,0.236037,0.763170,0.000793
16,1175.61,0.250,-9.562,0.5202,2.6651,49.0251,0.0000,32.7181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.5534,2.6895,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.024,-7.192,1.264,0.195,0.640,0.238149,0.761045,0.000806
17,1174.61,0.250,-9.574,0.5065,2.6648,49.0776,0.0000,32.6827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.5120,2.7137,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.785,-7.003,1.231,0.190,0.623,0.240258,0.758924,0.000818
18,1173.61,0.250,-9.585,0.4933,2.6644,49.1300,0.0000,32.6474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4706,2.7378,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.556,-6.822,1.198,0.185,0.607,0.242362,0.756807,0.000831
19,1172.61,0.250,-9.597,0.4807,2.6640,49.1823,0.0000,32.6121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.4293,2.7618,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.336,-6.648,1.168,0.180,0.591,0.244463,0.754693,0.000844
20,1171.61,0.250,-9.609,0.4686,2.6637,49.2345,0.0000,32.5769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.3880,2.7859,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.125,-6.481,1.138,0.176,0.577,0.246559,0.752584,0.000857
21,1170.61,0.250,-9.620,0.4570,2.6633,49.2867,0.0000,32.5417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.3469,2.8099,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.922,-6.320,1.110,0.172,0.562,0.248652,0.750478,0.000870
22,1169.61,0.250,-9.632,0.4458,2.6630,49.3387,0.0000,32.5066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.3057,2.8338,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.728,-6.166,1.082,0.167,0.548,0.250741,0.748376,0.000883
23,1168.61,0.250,-9.644,0.4351,2.6626,49.3907,0.0000,32.4715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.2647,2.8577,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.541,-6.018,1.056,0.163,0.535,0.252826,0.746278,0.000896
24,1167.61,0.250,-9.656,0.4247,2.6623,49.4426,0.0000,32.4365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.2237,2.8816,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.361,-5.876,1.031,0.160,0.522,0.254907,0.744184,0.000909
25,1166.61,0.250,-9.667,0.4148,2.6619,49.4944,0.0000,32.4015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1828,2.9054,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.187,-5.738,1.006,0.156,0.510,0.256985,0.742093,0.000922
26,1165.61,0.250,-9.679,0.4052,2.6616,49.5462,0.0000,32.3666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1419,2.9292,0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.020,-5.606,0.983,0.152,0.498,0.259059,0.740006,0.000935
27,1164.61,0.250,-9.691,0.3960,2.6612,49.5978,0.0000,32.3318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1011,2.9530,0.0163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.860,-5.479,0.960,0.149,0.487,0.261129,0.737923,0.000948
28,1163.61,0.250,-9.703,0.3871,2.6608,49.6494,0.0000,32.2970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0603,2.9767,0.0165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.705,-5.356,0.939,0.145,0.476,0.263196,0.735843,0.000961
29,1162.61,0.250,-9.715,0.3786,2.6605,49.7009,0.0000,32.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0197,3.0004,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.556,-5.238,0.918,0.142,0.465,0.265259,0.733766,0.000975
30,1161.61,0.250,-9.726,0.3703,2.6601,49.7524,0.0000,32.2276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9790,3.0241,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.412,-5.124,0.898,0.139,0.455,0.267318,0.731694,0.000988
31,1160.61,0.250,-9.738,0.3623,2.6598,49.8037,0.0000,32.1929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9385,3.0477,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.273,-5.014,0.878,0.136,0.445,0.269374,0.729625,0.001001
32,1159.61,0.250,-9.750,0.3546,2.6594,49.8550,0.0000,32.1583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8980,3.0713,0.0175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.139,-4.908,0.859,0.133,0.436,0.271426,0.727559,0.001015
33,1158.61,0.250,-9.762,0.3472,2.6591,49.9062,0.0000,32.1238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8575,3.0948,0.0177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.009,-4.805,0.841,0.131,0.427,0.273475,0.725497,0.001028
34,1157.61,0.250,-9.774,0.3400,2.6588,49.9573,0.0000,32.0893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8171,3.1184,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.884,-4.706,0.823,0.128,0.418,0.275519,0.723439,0.001042
35,1156.61,0.250,-9.786,0.3331,2.6584,50.0084,0.0000,32.0548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.7768,3.1418,0.0182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.763,-4.610,0.806,0.125,0.409,0.277561,0.721384,0.001055
36,1155.61,0.250,-9.798,0.3263,2.6581,50.0593,0.0000,32.0205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.7365,3.1653,0.0184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.646,-4.517,0.790,0.123,0.401,0.279598,0.719333,0.001069
37,1154.61,0.250,-9.810,0.3199,2.6577,50.1102,0.0000,31.9861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6963,3.1887,0.0186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.533,-4.428,0.774,0.120,0.393,0.281632,0.717286,0.001082
38,1153.61,0.250,-9.822,0.3136,2.6574,50.1611,0.0000,31.9518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6562,3.2120,0.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.424,-4.341,0.759,0.118,0.385,0.283662,0.715242,0.001096
39,1152.61,0.250,-9.834,0.3075,2.6570,50.2118,0.0000,31.9176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6161,3.2354,0.0191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.318,-4.257,0.744,0.116,0.378,0.285689,0.713201,0.001110
